DE: Experiment,location,DE: Kamera,pointOfView,sceneId,DE: SceneID,DE: Basisszenario,DE: Links_RVA,leftOfBicycleLane,DE: Tr_li-Breite,divideLeftWidth,DE: Tr_li-Art,divideLeftCategory,DE: Tr_li-baulTrennung,divideLeftStructural,DE: Links_RVA+Tr_li-baulTrennung,leftOfBicycleLaneWithStructuralDivide,DE: RVA-Breite,bicycleLaneWidth,DE: Tr_re-Breite,divideRightWidth,DE: Tr_re-Art,divideRightCategory,DE: GW-Breite,pavementWidth,DE: GW-Geschäftsnutzung,pavementHasShows,DE: Breite RVA_nutzbar,bicycleLaneWidthUsable,DE: FS-Art,vehicleLaneUsage,DE: FS-Geschwindigkeit,vehicleLaneMaxspeed,DE: RVA-Lage,bicycleLaneLanes,DE: RVA-Oberfläche,bicycleLaneSurface,DE: Tr_li-Markierung,divideLeftMarking,DE: Tr_re-Markierung,divideRightMarking,DE: Parken,parkingCategory,DE: Seitenraum,rightOfBicycleLane,DE: Protected,divideIsPhysical,TODO: Tobias,DE: Richtungsfreigabe,todoMotorVehicleDirection,DE: besondere Merkmale,bicycleStreetType,DE: FS-Breite,motorVehicleWidth,DE: Verkehrsaufkommen,motorVehicleTrafficVolumen,vote0Unsafe,vote1RatherUnsafe,vote2Save,vote3VerySave,voteSum,voteCount,voteMeans
MS,primary_road,C,bicycle,01_MS_C_1282,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,3,3,Kfz,motor_vehicle_only,30,30,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,unterbrochen,interrupted,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"3,10%","13,95%","44,19%","38,76%","100,00%",79,"2,15"
MS,primary_road,C,bicycle,01_MS_C_1281,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Kfz,motor_vehicle_only,30,30,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,unterbrochen,interrupted,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"7,34%","16,51%","44,95%","31,19%","99,99%",65,"1,94"
MS,primary_road,C,bicycle,01_MS_C_1280,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Kfz,motor_vehicle_only,30,30,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,durchgezogen,solid_line,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"3,51%","13,16%","42,98%","40,35%","100,00%",66,"2,29"
MS,primary_road,C,bicycle,01_MS_C_1279,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,3,3,Kfz,motor_vehicle_only,30,30,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,durchgezogen,solid_line,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"4,72%","10,38%","42,45%","42,45%","100,00%",60,"2,17"
MS,primary_road,C,bicycle,01_MS_C_1278,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Kfz,motor_vehicle_only,30,30,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,durchgezogen,solid_line,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"2,63%","11,40%","50,00%","35,96%","99,99%",77,"2,12"
MS,primary_road,C,bicycle,01_MS_C_1277,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Kfz,motor_vehicle_only,30,30,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Doppellinie,double_line,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"5,13%","12,82%","56,41%","25,64%","100,00%",74,"1,95"
MS,primary_road,C,bicycle,01_MS_C_1276,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,2.5,2.5,Kfz,motor_vehicle_only,30,30,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Doppellinie,double_line,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"6,80%","14,56%","47,57%","31,07%","100,00%",54,"1,98"
MS,primary_road,C,bicycle,01_MS_C_1275,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Kfz,motor_vehicle_only,30,30,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Doppellinie,double_line,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"2,48%","12,40%","49,59%","35,54%","100,01%",75,"2,15"
MS,primary_road,C,bicycle,01_MS_C_1262,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Sperrfläche,prohibited_area,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"4,95%","18,81%","37,62%","38,61%","99,99%",64,"2,05"
MS,primary_road,C,bicycle,01_MS_C_1261,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,2.5,2.5,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Sperrfläche,prohibited_area,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"3,81%","21,90%","43,81%","30,48%","100,00%",62,"2,05"
MS,primary_road,C,bicycle,01_MS_C_1260,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Sperrfläche,prohibited_area,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"1,85%","21,30%","45,37%","31,48%","100,00%",74,"2,05"
MS,primary_road,C,bicycle,01_MS_C_1259,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,unterbrochen,interrupted,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"6,36%","20,00%","50,91%","22,73%","100,00%",71,"1,93"
MS,primary_road,C,bicycle,01_MS_C_1258,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,3,3,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,unterbrochen,interrupted,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"3,00%","15,00%","48,00%","34,00%","100,00%",56,"2,04"
MS,primary_road,C,bicycle,01_MS_C_1257,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,unterbrochen,interrupted,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"4,27%","20,51%","47,86%","27,35%","99,99%",74,"1,95"
MS,primary_road,C,bicycle,01_MS_C_1256,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,durchgezogen,solid_line,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"3,16%","10,53%","45,26%","41,05%","100,00%",62,"2,24"
MS,primary_road,C,bicycle,01_MS_C_1255,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,3,3,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,durchgezogen,solid_line,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"2,40%","17,60%","48,00%","32,00%","100,00%",69,"2,04"
MS,primary_road,C,bicycle,01_MS_C_1254,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,durchgezogen,solid_line,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"3,28%","20,49%","45,08%","31,15%","100,00%",74,"2,04"
MS,primary_road,C,bicycle,01_MS_C_1253,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Doppellinie,double_line,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"4,50%","11,71%","49,55%","34,23%","99,99%",68,"2,13"
MS,primary_road,C,bicycle,01_MS_C_1252,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,2.5,2.5,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Doppellinie,double_line,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"4,24%","17,80%","44,92%","33,05%","100,01%",62,"2,18"
MS,primary_road,C,bicycle,01_MS_C_1251,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Kfz,motor_vehicle_only,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Doppellinie,double_line,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"3,60%","15,32%","45,05%","36,04%","100,01%",57,"2,19"
MS,primary_road,C,bicycle,01_MS_C_1250,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Sperrfläche,prohibited_area,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"5,98%","14,53%","48,72%","30,77%","100,00%",68,"2,09"
MS,primary_road,C,bicycle,01_MS_C_1249,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,2.5,2.5,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Sperrfläche,prohibited_area,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"2,40%","12,80%","50,40%","34,40%","100,00%",72,"2,11"
MS,primary_road,C,bicycle,01_MS_C_1248,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Sperrfläche,prohibited_area,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"6,15%","15,38%","50,77%","27,69%","99,99%",91,"1,99"
MS,primary_road,C,bicycle,01_MS_C_1247,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,unterbrochen,interrupted,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"5,88%","19,33%","45,38%","29,41%","100,00%",74,"1,89"
MS,primary_road,C,bicycle,01_MS_C_1246,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,3,3,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,unterbrochen,interrupted,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"6,25%","16,96%","44,64%","32,14%","99,99%",58,"1,93"
MS,primary_road,C,bicycle,01_MS_C_1245,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,unterbrochen,interrupted,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"3,42%","24,79%","41,88%","29,91%","100,00%",72,"1,99"
MS,primary_road,C,bicycle,01_MS_C_1244,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,durchgezogen,solid_line,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"4,31%","22,41%","43,97%","29,31%","100,00%",73,2
MS,primary_road,C,bicycle,01_MS_C_1243,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,3,3,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,durchgezogen,solid_line,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"4,42%","17,70%","46,02%","31,86%","100,00%",71,2
MS,primary_road,C,bicycle,01_MS_C_1242,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,durchgezogen,solid_line,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"1,77%","19,47%","45,13%","33,63%","100,00%",71,"2,04"
MS,primary_road,C,bicycle,01_MS_C_1241,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Doppellinie,double_line,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"3,70%","18,52%","47,22%","30,56%","100,00%",64,"2,03"
MS,primary_road,C,bicycle,01_MS_C_1240,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,2.5,2.5,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Doppellinie,double_line,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"3,28%","18,03%","54,10%","24,59%","100,00%",69,"1,99"
MS,primary_road,C,bicycle,01_MS_C_1239,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Einbahn,motor_vehicle_only_one_way,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Doppellinie,double_line,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"4,24%","21,19%","36,44%","38,14%","100,01%",75,"2,08"
MS,primary_road,C,bicycle,01_MS_C_1238,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Tram,motor_vehicle_and_tram,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Sperrfläche,prohibited_area,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"5,45%","12,73%","53,64%","28,18%","100,00%",72,"1,94"
MS,primary_road,C,bicycle,01_MS_C_1237,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,schmal,narrow,,-,,-,,-,2.5,2.5,Tram,motor_vehicle_and_tram,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Sperrfläche,prohibited_area,durchgezogen,solid_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"2,65%","14,16%","47,79%","35,40%","100,00%",68,"2,13"
MS,primary_road,C,bicycle,01_MS_C_1236,,6,,,breit,wide,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2,2,Tram,motor_vehicle_and_tram,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,Sperrfläche,prohibited_area,Doppellinie,double_line,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"0,74%","17,65%","48,53%","33,09%","100,01%",85,"2,12"
MS,primary_road,C,bicycle,01_MS_C_1235,,6,,,schmal,narrow,,-,Keine,none,-,-,breit,wide,breit,wide,,-,,-,,-,2.5,2.5,Tram,motor_vehicle_and_tram,50,50,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig,asphalt_colored,unterbrochen,interrupted,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,normal,low_traffic_volumen,"2,70%","18,92%","53,15%","25,23%","100,00%",63,"2,06"
MS,primary_road,C,bicycle,01_MS_C_836,,5,,,schmal,narrow,,-,Keine,none,-,-,schmal,narrow,breit,wide,,-,,-,,-,1,1,Kfz,motor_vehicle_only,30,30,FS-Parken/Seitenraum,TODO motor_vehicle_lane;bike_lane;parking_lane_or_pavement,Asphalt-Farbig Schraffur,asphalt_colored_hatching,durchgezogen,solid_line,Sperrfläche,prohibited_area,Parken längs,parallel_parking,,-,,-,MS____Keine,,-,,-,,-,hoch,high_traffic_volumen_with_heavy_vehicles,"23,02%","48,41%","23,02%","5,56%","100,01%",80,"1,03"
